group_id,query,atc_code,label
1605,prpfn,R06AX17,0
1605,prpfn,J05AX65,0
1606,ryth,C01BC03,1
1606,ryth,C10AX,0
1606,ryth,L01XX61,0
1606,ryth,P01AX11,0
1606,ryth,A07XA01,0
1607,tuon,N01AX10,1
1607,tuon,V03AB11,0
1607,tuon,V03AB09,0
1607,tuon,V09IX02,0
1607,tuon,C09AA06,0
1608,dipri,N01AX10,1
1608,dipri,D10AD03,0
1608,dipri,L04AF07,0
1608,dipri,J04AB04,0
1608,dipri,N05AB04,0
1609,prop,N01AX10,1
1609,prop,N01AH02,0
1609,prop,C10AA01,0
1609,prop,L04AB01,0
1609,prop,C10AA03,0
1610,ptu,H03BA02,1
1610,ptu,J05AX06,0
1610,ptu,A11HA06,0
1610,ptu,L01AX07,0
1610,ptu,N02AX02,0
1611,prop,H03BA02,1
1611,prop,L04AC14,0
1611,prop,J07AD01,0
1611,prop,G02AD06,0
1611,prop,B01AC07,0
1612,prpyl,H03BA02,1
1612,prpyl,C10AX10,0
1612,prpyl,G03AC08,0
1612,prpyl,C08DA01,0
1612,prpyl,N05BA04,0
1613,quinapril,C09AA06,1
1613,quinapril,N07AA02,0
1613,quinapril,N02CA01,0
1613,quinapril,B03BA03,0
1613,quinapril,J01XB02,0
1614,quin,C09AA06,1
1614,quin,N02CC01,0
1614,quin,J01CA04,0
1614,quin,L01XE09,0
1614,quin,C10AX,0
1615,qnprl,C09AA06,1
1615,qnprl,L01XA03,0
1615,qnprl,B03AB11,0
1615,qnprl,L01CB01,0
1615,qnprl,D02AA01,0
1616,rabeprazole,A02BC04,1
1616,rabeprazole,G02CB03,0
1616,rabeprazole,L04AB04,0
1616,rabeprazole,B02AA02,0
1616,rabeprazole,A11CC05,0
1617,aciphex,A02BC04,1
1617,aciphex,N06DX01,0
1617,aciphex,L01XE11,0
1617,aciphex,R06AD02,0
1617,aciphex,C09AA01,0
1618,rbprz,A02BC04,1
1618,rbprz,H02AB09,0
1618,rbprz,R06AA04,0
1618,rbprz,J01GB03,0
1618,rbprz,J05AF01,0
1619,repa,A10BX02,1
1619,repa,J01MB02,0
1619,repa,A03AB04,0
1619,repa,M03BX02,0
1619,repa,J01DF01,0
1620,prand,A10BX02,1
1620,prand,A05BA03,0
1620,prand,H02AB05,0
1620,prand,C10AB04,0
1620,prand,J01GB07,0
1621,prandin,A10BX02,1
1621,prandin,J05AP07,0
1621,prandin,L01XX14,0
1621,prandin,S01EE01,0
1621,prandin,J06AA02,0
1622,rfxmn,A07AA11,1
1622,rfxmn,N02CD02,0
1622,rfxmn,S01ED51,0
1622,rfxmn,D02AB02,0
1622,rfxmn,L01DA01,0
1623,rifax,A07AA11,1
1623,rifax,N05CF01,0
1623,rifax,C02KX01,0
1623,rifax,A12CC07,0
1623,rifax,A16AB04,0
1624,xifax,A07AA11,1
1624,xifax,P02BX06,0
1624,xifax,J06BA02,0
1624,xifax,M04AC01,0
1624,xifax,L01DB02,0
1625,rvrxb,B01AF01,1
1625,rvrxb,N06AX21,0
1625,rvrxb,N07AB01,0
1625,rvrxb,J05AF01,0
1625,rvrxb,H02AB02,0
1626,tuon,B01AF01,1
1626,tuon,J01GB05,0
1626,tuon,M03BX05,0
1626,tuon,V09HA01,0
1626,tuon,N02CC02,0
1627,xarel,B01AF01,1
1627,xarel,N05AB02,0
1627,xarel,G04CB01,0
1627,xarel,V03AB31,0
1627,xarel,V03AB24,0
1628,requi,N04BC04,1
1628,requi,L01XE07,0
1628,requi,S01EE04,0
1628,requi,J04AK05,0
1628,requi,B05AA07,0
1629,requip,N04BC04,1
1629,requip,L01BB04,0
1629,requip,B01AC23,0
1629,requip,R01BA05,0
1629,requip,D07AB02,0
1630,ropini,N04BC04,1
1630,ropini,B01AA03,0
1630,ropini,J05AF01,0
1630,ropini,V03AB05,0
1630,ropini,A12AA07,0
1631,ropi,N01BB09,1
1631,ropi,J07BK03,0
1631,ropi,C01BC04,0
1631,ropi,N05AX13,0
1631,ropi,P01BD01,0
1632,narop,N01BB09,1
1632,narop,J01DE01,0
1632,narop,N05AN01,0
1632,narop,S01AE05,0
1632,narop,N06BX12,0
1633,rpvcn,N01BB09,1
1633,rpvcn,A11GA01,0
1633,rpvcn,B01AF01,0
1633,rpvcn,H05AA02,0
1633,rpvcn,MA ATC,0
1634,rosu,C10AA07,1
1634,rosu,C10AB04,0
1634,rosu,C08CA02,0
1634,rosu,C03AA03,0
1634,rosu,J05AX16,0
1635,rsvst,C10AA07,1
1635,rsvst,B01AC23,0
1635,rsvst,A10BX02,0
1635,rsvst,P02CC01,0
1635,rsvst,C01CA06,0
1636,cres,C10AA07,1
1636,cres,G03CA57,0
1636,cres,J01CA01,0
1636,cres,N07CA01,0
1636,cres,N06BA04,0
1637,serevent,R03AC12,1
1637,serevent,B05BB01,0
1637,serevent,C02KX05,0
1637,serevent,D05AX52,0
1637,serevent,J01DI52,0
1638,salmeterol,R03AC12,1
1638,salmeterol,V03AE10,0
1638,salmeterol,A07BB,0
1638,salmeterol,V03AE01,0
1638,salmeterol,J01CR05,0
1639,sere,R03AC12,1
1639,sere,H01AA02,0
1639,sere,C03BA11,0
1639,sere,N06AX16,0
1639,sere,G03AD02,0
1640,srtnd,N05AE03,1
1640,srtnd,N04BC04,0
1640,srtnd,M03BB03,0
1640,srtnd,J07AD01,0
1640,srtnd,C01BB01,0
1641,serdolect,N05AE03,1
1641,serdolect,L01XB01,0
1641,serdolect,V08AB04,0
1641,serdolect,D08AC02,0
1641,serdolect,A10AE05,0
1642,serd,N05AE03,1
1642,serd,J02AC01,0
1642,serd,N03AX14,0
1642,serd,D03AX03,0
1642,serd,L01XC23,0
1643,suli,M01AB03,1
1643,suli,A07AA02,0
1643,suli,S01HA03,0
1643,suli,A11CC03,0
1643,suli,V03AB18,0
1644,clino,M01AB03,1
1644,clino,M01AH05,0
1644,clino,H01AA05,0
1644,clino,C01BD07,0
1644,clino,G02AB03,0
1645,sulindac,M01AB03,1
1645,sulindac,L02BX03,0
1645,sulindac,A16AB04,0
1645,sulindac,B01AC05,0
1645,sulindac,C01CA07,0
1646,inhalation,N02CC01,1
1646,inhalation,D10AF02,0
1646,inhalation,A16AB10,0
1646,inhalation,M05BA04,0
1646,inhalation,V08CA03,0
1647,sumatriptan,N02CC01,1
1647,sumatriptan,D05AX02,0
1647,sumatriptan,L01XX02,0
1647,sumatriptan,N03AG06,0
1647,sumatriptan,A11HA02,0
1648,xit mui,N02CC01,1
1648,xit mui,A10BX09,0
1648,xit mui,J02AA01,0
1648,xit mui,A16AB01,0
1648,xit mui,D08AE04,0
1649,temaz,N05BA16,1
1649,temaz,A07FA01,0
1649,temaz,H01CB03,0
1649,temaz,A10BK03,0
1649,temaz,J01XX01,0
1650,temazepam,N05BA16,1
1650,temazepam,D10AD01,0
1650,temazepam,L04AA27,0
1650,temazepam,N06AX25,0
1650,temazepam,V08AB04,0
1651,restoril,N05BA16,1
1651,restoril,L01DB06,0
1651,restoril,L04AC02,0
1651,restoril,D07AC04,0
1651,restoril,R03DA05,0
1652,viread,J05AF07,1
1652,viread,N04BX02,0
1652,viread,P02BB04,0
1652,viread,J01MA14,0
1652,viread,N06AF04,0
1653,tnf v,J05AF07,1
1653,tnf v,V03AE02,0
1653,tnf v,L01XE13,0
1653,tnf v,J01AX08,0
1653,tnf v,N02CC04,0
1654,tnfvr,J05AF07,1
1654,tnfvr,A08AA60,0
1654,tnfvr,A10BA02,0
1654,tnfvr,L02BB02,0
1654,tnfvr,A06AD11,0
1655,hytrin,C02CA04,1
1655,hytrin,L01DB07,0
1655,hytrin,L01XX07,0
1655,hytrin,L04AX06,0
1655,hytrin,S01ED01,0
1656,tera,C02CA04,1
1656,tera,A03AB04,0
1656,tera,J04AK06,0
1656,tera,A10BK03,0
1656,tera,N05AB06,0
1657,hytri,C02CA04,1
1657,hytri,C03DA01,0
1657,hytri,J01MA06,0
1657,hytri,L01XE13,0
1657,hytri,J05AF06,0
1658,testosterone,G03BA03,1
1658,testosterone,H01AA02,0
1658,testosterone,B01AC06,0
1658,testosterone,A06AB02,0
1658,testosterone,A07DA03,0
1659,gel boi,G03BA03,1
1659,gel boi,V03AB14,0
1659,gel boi,J04AB04,0
1659,gel boi,J07AJ01,0
1659,gel boi,J02AC03,0
1660,testosterone enanthate,G03BA03,1
1660,testosterone enanthate,N05BE01,0
1660,testosterone enanthate,C02KX02,0
1660,testosterone enanthate,C07AA03,0
1660,testosterone enanthate,A11CC03,0
1661,gabi,N03AG06,1
1661,gabi,M01AB01,0
1661,gabi,N02AA02,0
1661,gabi,L01XX27,0
1661,gabi,N04BD02,0
1662,gabitril,N03AG06,1
1662,gabitril,J07BD54,0
1662,gabitril,A16AB05,0
1662,gabitril,J05AX16,0
1662,gabitril,J01DD01,0
1663,tiagabine,N03AG06,1
1663,tiagabine,V03AB38,0
1663,tiagabine,N02AF01,0
1663,tiagabine,D08AG01,0
1663,tiagabine,V09GA01,0
1664,tcrcl,J01CR03,1
1664,tcrcl,J05AG04,0
1664,tcrcl,N01BA01,0
1664,tcrcl,G02CB01,0
1664,tcrcl,N07AA01,0
1665,ticar,J01CR03,1
1665,ticar,N06AB06,0
1665,ticar,A06AH01,0
1665,ticar,C10AX15,0
1665,ticar,J04BA01,0
1666,tica,J01CR03,1
1666,tica,R06AE05,0
1666,tica,L03AX05,0
1666,tica,N04BD02,0
1666,tica,C01CA03,0
1667,tclpd,B01AC05,1
1667,tclpd,R06AA04,0
1667,tclpd,D01AE20,0
1667,tclpd,J06AA03,0
1667,tclpd,R01AD12,0
1668,ticl,B01AC05,1
1668,ticl,C01EB03,0
1668,ticl,S01FA05,0
1668,ticl,D10BA01,0
1668,ticl,R05CB01,0
1669,ticli,B01AC05,1
1669,ticli,L02BB05,0
1669,ticli,N05CM01,0
1669,ticli,L01XA02,0
1669,ticli,C02AC01,0
1670,tyg,J01AA12,1
1670,tyg,A06AB02,0
1670,tyg,N02CA02,0
1670,tyg,A04AA55,0
1670,tyg,R03BC03,0
1671,tuon,J01AA12,1
1671,tuon,L02BG03,0
1671,tuon,N06AF04,0
1671,tuon,V03AE03,0
1671,tuon,N01AB01,0
1672,tgcyc,J01AA12,1
1672,tgcyc,H03BA02,0
1672,tgcyc,C01BD04,0
1672,tgcyc,B03AB11,0
1672,tgcyc,L04AA27,0
1673,tilu,M05BA04,1
1673,tilu,N01BB52,0
1673,tilu,L04AA36,0
1673,tilu,A10BX12,0
1673,tilu,P01BC01,0
1674,alendronate,M05BA04,1
1674,alendronate,L04AF07,0
1674,alendronate,G03AC01,0
1674,alendronate,N02CX03,0
1674,alendronate,L01XC06,0
1675,lndrn,M05BA04,1
1675,lndrn,R03DA04,0
1675,lndrn,A02BA03,0
1675,lndrn,L01XE25,0
1675,lndrn,J05AX08,0
1676,acte,L04AC07,1
1676,acte,N07XX06,0
1676,acte,N02AA07,0
1676,acte,J06AA03,0
1676,acte,N01AB07,0
1677,tocili,L04AC07,1
1677,tocili,H01BB01,0
1677,tocili,H05BX01,0
1677,tocili,R03AK06,0
1677,tocili,L01CB02,0
1678,tclzm,L04AC07,1
1678,tclzm,L03AA03,0
1678,tclzm,L02AE02,0
1678,tclzm,G02AB03,0
1678,tclzm,A04AA01,0
1679,tlcpn,N04BX01,1
1679,tlcpn,N07BC02,0
1679,tlcpn,M03AC11,0
1679,tlcpn,M03BX02,0
1679,tlcpn,C01BC03,0
1680,tasma,N04BX01,1
1680,tasma,B03AC02,0
1680,tasma,J05AX65,0
1680,tasma,A03AB02,0
1680,tasma,J06AA02,0
1681,tolc,N04BX01,1
1681,tolc,L04AC14,0
1681,tolc,C02DD03,0
1681,tolc,J05AX12,0
1681,tolc,J04AM06,0
1682,topi,N03AX11,1
1682,topi,J05AF10,0
1682,topi,D01AE13,0
1682,topi,L01AD02,0
1682,topi,C10AB01,0
1683,topiramate,N03AX11,1
1683,topiramate,R01AA05,0
1683,topiramate,J01XB01,0
1683,topiramate,H03CA,0
1683,topiramate,J01DF01,0
1684,tuon,N03AX11,1
1684,tuon,N05AF05,0
1684,tuon,L04AC16,0
1684,tuon,V08AB07,0
1684,tuon,B05AA05,0
1685,trandolapril,C09AA10,1
1685,trandolapril,A10AE04,0
1685,trandolapril,L02BX03,0
1685,trandolapril,C02AA04,0
1685,trandolapril,R03DA04,0
1686,trndl,C09AA10,1
1686,trndl,L01XX61,0
1686,trndl,A11CA01,0
1686,trndl,L01BB02,0
1686,trndl,J01XE01,0
1687,mavik,C09AA10,1
1687,mavik,D06BX01,0
1687,mavik,N07XX02,0
1687,mavik,N06AX23,0
1687,mavik,J01AX07,0
1688,duac,D10AE51,1
1688,duac,H02AB07,0
1688,duac,H02AB04,0
1688,duac,V03AE10,0
1688,duac,P01BF05,0
1689,ziana,D10AE51,1
1689,ziana,D04AA10,0
1689,ziana,G02AB03,0
1689,ziana,J05AH01,0
1689,ziana,J05AR01,0
1690,benzaclin,D10AE51,1
1690,benzaclin,V03AB37,0
1690,benzaclin,H02AA02,0
1690,benzaclin,G04BE08,0
1690,benzaclin,J07BB01,0
1691,triclosan,D08AE04,1
1691,triclosan,D10AE01,0
1691,triclosan,J05AX06,0
1691,triclosan,N03AG01,0
1691,triclosan,H05AA04,0
1692,tricl,D08AE04,1
1692,tricl,L01XE25,0
1692,tricl,A07FA01,0
1692,tricl,A10AB04,0
1692,tricl,G04BE08,0
1693,tric,D08AE04,1
1693,tric,C01BB02,0
1693,tric,G03GA05,0
1693,tric,J04AK05,0
1693,tric,V09GA01,0
1694,neut,L01BA06,1
1694,neut,C01BA02,0
1694,neut,A02BX02,0
1694,neut,B01AE06,0
1694,neut,G03AC06,0
1695,trmtr,L01BA06,1
1695,trmtr,B01AC11,0
1695,trmtr,M03BC01,0
1695,trmtr,S02AA16,0
1695,trmtr,G02CB01,0
1696,neutr,L01BA06,1
1696,neutr,P01AX11,0
1696,neutr,A16AB02,0
1696,neutr,L04AA31,0
1696,neutr,L02BB04,0
1697,zometa,M05BA08,1
1697,zometa,A16AB02,0
1697,zometa,H01AX01,0
1697,zometa,J07CA09,0
1697,zometa,J05AB12,0
1698,acla,M05BA08,1
1698,acla,S01AE05,0
1698,acla,S01AA11,0
1698,acla,M01AC06,0
1698,acla,J04AC01,0
1699,recl,M05BA08,1
1699,recl,S01BC03,0
1699,recl,L01BC02,0
1699,recl,L04AA38,0
1699,recl,J01XX08,0
1700,zpcln,N05CF01,1
1700,zpcln,V08CA01,0
1700,zpcln,M01AH05,0
1700,zpcln,N06AB04,0
1700,zpcln,N05AE01,0
1701,zopic,N05CF01,1
1701,zopic,A11CC05,0
1701,zopic,J06BB09,0
1701,zopic,J05AP56,0
1701,zopic,A11HA06,0
1702,zopi,N05CF01,1
1702,zopi,V03AB34,0
1702,zopi,V03AE04,0
1702,zopi,A07BB,0
1702,zopi,N06AG02,0
1703,zipra,N05AE04,1
1703,zipra,G04BE08,0
1703,zipra,N01AX10,0
1703,zipra,B05AA02,0
1703,zipra,J01DH03,0
1704,zipr,N05AE04,1
1704,zipr,R03AA05,0
1704,zipr,C09CA01,0
1704,zipr,L04AC02,0
1704,zipr,V08AA01,0
1705,geod,N05AE04,1
1705,geod,N03AG06,0
1705,geod,B05AA06,0
1705,geod,L01XC15,0
1705,geod,R06AB03,0
1706,zinc chloride (dich truyen),A12CB01,1
1706,zinc chloride (dich truyen),L04AH01,0
1706,zinc chloride (dich truyen),V03AX04,0
1706,zinc chloride (dich truyen),N05CA04,0
1706,zinc chloride (dich truyen),C09AA01,0
1707,zinc chloride,A12CB01,1
1707,zinc chloride,P01AX11,0
1707,zinc chloride,N06BA07,0
1707,zinc chloride,M03AC03,0
1707,zinc chloride,L01BA01,0
1708,znc s,A12CB01,1
1708,znc s,D06BB01,0
1708,znc s,C01CA08,0
1708,znc s,V03AX09,0
1708,znc s,B01AC16,0
1709,vtmn,A11CC03,1
1709,vtmn,L01XC06,0
1709,vtmn,C01AA05,0
1709,vtmn,N01AB08,0
1709,vtmn,B02AA01,0
1710,vita,A11CC03,1
1710,vita,V03AB11,0
1710,vita,J02AX04,0
1710,vita,L04AH01,0
1710,vita,J05AG05,0
1711,ergoc,A11CC03,1
1711,ergoc,S01FA04,0
1711,ergoc,R06AB03,0
1711,ergoc,B03AC07,0
1711,ergoc,J05AP51,0
1712,dung cu dat tu cung,G03AC03,1
1712,dung cu dat tu cung,N01BB02,0
1712,dung cu dat tu cung,V03AC03,0
1712,dung cu dat tu cung,H04AA01,0
1712,dung cu dat tu cung,R07AX02,0
1713,skyla,G03AC03,1
1713,skyla,D07AB02,0
1713,skyla,R06AB54,0
1713,skyla,A07AA11,0
1713,skyla,N05BE01,0
1714,levon,G03AC03,1
1714,levon,H01AA05,0
1714,levon,J05AX15,0
1714,levon,L01XC23,0
1714,levon,N02AA02,0
1715,progy,G03CA03,1
1715,progy,B05XA05,0
1715,progy,G04BD07,0
1715,progy,L01AD01,0
1715,progy,P01BB51,0
1716,mieng dan qua da,G03CA03,1
1716,mieng dan qua da,J05AF04,0
1716,mieng dan qua da,J05AX12,0
1716,mieng dan qua da,A06AH01,0
1716,mieng dan qua da,D06BB10,0
1717,progynova,G03CA03,1
1717,progynova,J05AE02,0
1717,progynova,A07AA01,0
1717,progynova,N05AB04,0
1717,progynova,C01EB10,0
1718,lamisil,D01AE15,1
1718,lamisil,J02AX01,0
1718,lamisil,L03AA02,0
1718,lamisil,B01AF02,0
1718,lamisil,C05BB02,0
1719,trbnf,D01AE15,1
1719,trbnf,J01AA06,0
1719,trbnf,S01AA11,0
1719,trbnf,N05BA,0
1719,trbnf,N06DA04,0
1720,lami,D01AE15,1
1720,lami,A09AB01,0
1720,lami,G02CB01,0
1720,lami,P01AA01,0
1720,lami,H03BA02,0
1721,rhogam,J06BB01,1
1721,rhogam,A07BB,0
1721,rhogam,R03AA03,0
1721,rhogam,S01GX09,0
1721,rhogam,J01XE02,0
1722,glbln,J06BB01,1
1722,glbln,D10AF01,0
1722,glbln,V03AB17,0
1722,glbln,G03AA12,0
1722,glbln,A16AB01,0
1723,rhgm,J06BB01,1
1723,rhgm,C05BB02,0
1723,rhgm,A10BJ02,0
1723,rhgm,R03AA15,0
1723,rhgm,J07BB03,0
1724,tetan,J07AM01,1
1724,tetan,A10BB07,0
1724,tetan,V09HA01,0
1724,tetan,H02AB09,0
1724,tetan,A02BC01,0
1725,tetanus toxoid,J07AM01,1
1725,tetanus toxoid,N02AB01,0
1725,tetanus toxoid,C01BC03,0
1725,tetanus toxoid,L01AA06,0
1725,tetanus toxoid,A10BK01,0
1726,ttns,J07AM01,1
1726,ttns,J01DD01,0
1726,ttns,C03BA11,0
1726,ttns,J01CF06,0
1726,ttns,A10AC01,0
1727,vc xn,J07BB01,1
1727,vc xn,V08CA08,0
1727,vc xn,L01XX17,0
1727,vc xn,N05AE03,0
1727,vc xn,J01XB01,0
1728,euva,J07BB01,1
1728,euva,B02AA02,0
1728,euva,P01BA02,0
1728,euva,D05BB01,0
1728,euva,C09CA01,0
1729,vac x,J07BB01,1
1729,vac x,P01AE05,0
1729,vac x,J02AX05,0
1729,vac x,R03AA05,0
1729,vac x,S01EB01,0
1730,insul,A10AD01,1
1730,insul,V08CA08,0
1730,insul,J07AD01,0
1730,insul,C03DA04,0
1730,insul,S01CA05,0
1731,insu,A10AD01,1
1731,insu,J07AC03,0
1731,insu,L01XE01,0
1731,insu,N02AB03,0
1731,insu,N06DA03,0
1732,novo,A10AD01,1
1732,novo,R03DA05,0
1732,novo,M01CC01,0
1732,novo,V03AC01,0
1732,novo,A02AH01,0
1733,ssrbd,C01DX51,1
1733,ssrbd,N06AF04,0
1733,ssrbd,N03AA03,0
1733,ssrbd,N02AF02,0
1733,ssrbd,N05BA16,0
1734,bidil,C01DX51,1
1734,bidil,A11CC01,0
1734,bidil,C01BD01,0
1734,bidil,J04AK06,0
1734,bidil,L04AH01,0
1735,isoso,C01DX51,1
1735,isoso,N07AA51,0
1735,isoso,M03AC09,0
1735,isoso,D07AD01,0
1735,isoso,B01AC21,0
1736,sugammadex,V03AB35,1
1736,sugammadex,V03AB33,0
1736,sugammadex,J01DB04,0
1736,sugammadex,J07BB03,0
1736,sugammadex,C01BD04,0
1737,bridion,V03AB35,1
1737,bridion,C01AA05,0
1737,bridion,S01EE04,0
1737,bridion,J01XE02,0
1737,bridion,S01FB01,0
1738,sgmmd,V03AB35,1
1738,sgmmd,J01DH04,0
1738,sgmmd,J01DF01,0
1738,sgmmd,D01AA08,0
1738,sgmmd,J01XE01,0
1739,nalt,N07BB04,1
1739,nalt,R03DA05,0
1739,nalt,J06AA01,0
1739,nalt,C09AA03,0
1739,nalt,V08AA01,0
1740,revia,N07BB04,1
1740,revia,J07AH02,0
1740,revia,A03AA07,0
1740,revia,V08AA01,0
1740,revia,N05AX08,0
1741,revi,N07BB04,1
1741,revi,J02AB02,0
1741,revi,N06DA03,0
1741,revi,N02CD03,0
1741,revi,G03CA01,0
1742,tylenol with codeine,N02AJ06,1
1742,tylenol with codeine,P01CX01,0
1742,tylenol with codeine,J05AD01,0
1742,tylenol with codeine,L04AF02,0
1742,tylenol with codeine,B05AA06,0
1743,ctmnp,N02AJ06,1
1743,ctmnp,A10BX02,0
1743,ctmnp,A16AA01,0
1743,ctmnp,D01BA02,0
1743,ctmnp,N01AX13,0
1744,tylen,N02AJ06,1
1744,tylen,N06DA04,0
1744,tylen,N02AB01,0
1744,tylen,N06DX01,0
1744,tylen,L01XE06,0
1745,hydr,N02AJ03,1
1745,hydr,L01XC23,0
1745,hydr,B01AC17,0
1745,hydr,G03XB01,0
1745,hydr,J05AD01,0
1746,norc,N02AJ03,1
1746,norc,J01XD01,0
1746,norc,J01XA03,0
1746,norc,A07DA02,0
1746,norc,C07AB09,0
1747,vico,N02AJ03,1
1747,vico,C02DB02,0
1747,vico,N07BB01,0
1747,vico,D10AE51,0
1747,vico,C01CA06,0
1748,ibup,N02BE51,1
1748,ibup,S01FA04,0
1748,ibup,A05AA02,0
1748,ibup,P02CC01,0
1748,ibup,C01CA07,0
1749,ibupr,N02BE51,1
1749,ibupr,A11HA01,0
1749,ibupr,L01XX59,0
1749,ibupr,A12CE02,0
1749,ibupr,J05AB12,0
1750,advil cold & sinus,N02BE51,1
1750,advil cold & sinus,N02CC04,0
1750,advil cold & sinus,N05AE01,0
1750,advil cold & sinus,J06BB04,0
1750,advil cold & sinus,J01EE01,0
1751,clctn,H05BA01,1
1751,clctn,N01AH01,0
1751,clctn,N05AB02,0
1751,clctn,B01AB05,0
1751,clctn,L01DB01,0
1752,miaca,H05BA01,1
1752,miaca,S01EE01,0
1752,miaca,QN05CM90,0
1752,miaca,D10AF02,0
1752,miaca,J01CF04,0
1753,calcitonin,H05BA01,1
1753,calcitonin,A10BX04,0
1753,calcitonin,A10BA02,0
1753,calcitonin,B01AF02,0
1753,calcitonin,R05DA04,0
1754,sensipar,H05BX01,1
1754,sensipar,C08CA05,0
1754,sensipar,A03FA01,0
1754,sensipar,V03AB11,0
1754,sensipar,C09AA04,0
1755,zemplar,H05BX01,1
1755,zemplar,J07BF03,0
1755,zemplar,N07BB04,0
1755,zemplar,D01AA08,0
1755,zemplar,A06AD11,0
1756,zempl,H05BX01,1
1756,zempl,V10XX02,0
1756,zempl,L01XC14,0
1756,zempl,L01XE36,0
1756,zempl,N07BC51,0
1757,ferric gluconate,B03AC04,1
1757,ferric gluconate,S01EC03,0
1757,ferric gluconate,A10AD01,0
1757,ferric gluconate,L04AF01,0
1757,ferric gluconate,N05AN01,0
1758,frrc,B03AC04,1
1758,frrc,B03AX07,0
1758,frrc,L01XX14,0
1758,frrc,L02AB01,0
1758,frrc,L01BB03,0
1759,ferr,B03AC04,1
1759,ferr,L01BC07,0
1759,ferr,A07FA02,0
1759,ferr,A11CA01,0
1759,ferr,L04AC03,0
1760,dexa,S01CA01,1
1760,dexa,H03CA,0
1760,dexa,A04AA02,0
1760,dexa,N06AB04,0
1760,dexa,A16AB04,0
1761,maxitrol,S01CA01,1
1761,maxitrol,N02CC03,0
1761,maxitrol,N04BX01,0
1761,maxitrol,J05AE08,0
1761,maxitrol,L04AA01,0
1762,gent,S01CA01,1
1762,gent,J01MA02,0
1762,gent,J05AH02,0
1762,gent,L01CD02,0
1762,gent,J01AX07,0
1763,ophthalmic,S01ED51,1
1763,ophthalmic,A09AB01,0
1763,ophthalmic,G04BA02,0
1763,ophthalmic,G03AA13,0
1763,ophthalmic,J06AA02,0
1764,cosopt,S01ED51,1
1764,cosopt,L04AA06,0
1764,cosopt,J05AF05,0
1764,cosopt,N01BA01,0
1764,cosopt,G02CB01,0
1765,cosop,S01ED51,1
1765,cosop,B01AE07,0
1765,cosop,V06AX01,0
1765,cosop,A06AD11,0
1765,cosop,D08AG02,0
1766,latan,S01EE01,1
1766,latan,V09FX01,0
1766,latan,L04AC02,0
1766,latan,L01XE09,0
1766,latan,A14AB01,0
1767,xalat,S01EE01,1
1767,xalat,J01AX08,0
1767,xalat,M01AE03,0
1767,xalat,L02BA04,0
1767,xalat,C08CA08,0
1768,lata,S01EE01,1
1768,lata,N04AA02,0
1768,lata,M01AX05,0
1768,lata,J01CF02,0
1768,lata,J06BB16,0
1769,mirtazapine,N06AX11,1
1769,mirtazapine,N05CJ02,0
1769,mirtazapine,L01XE07,0
1769,mirtazapine,V03AB33,0
1769,mirtazapine,N01BC01,0
1770,mirt,N06AX11,1
1770,mirt,A10AE05,0
1770,mirt,L01XE25,0
1770,mirt,M03BC01,0
1770,mirt,J01DC02,0
1771,reme,N06AX11,1
1771,reme,J07AH08,0
1771,reme,L03AB10,0
1771,reme,C05CA03,0
1771,reme,G03GA02,0
1772,provi,N06BA07,1
1772,provi,A04AA01,0
1772,provi,J04AB04,0
1772,provi,C01CA06,0
1772,provi,J01AA02,0
1773,modaf,N06BA07,1
1773,modaf,N05AF05,0
1773,modaf,J01EA01,0
1773,modaf,L01XC26,0
1773,modaf,G03AC06,0
1774,provigil,N06BA07,1
1774,provigil,A06AG03,0
1774,provigil,D01AA08,0
1774,provigil,A03FA01,0
1774,provigil,G04BA02,0
1775,quixi,S01AE05,1
1775,quixi,N05CF02,0
1775,quixi,R03AK06,0
1775,quixi,J05AE10,0
1775,quixi,L01AD02,0
1776,levofloxacin (nho mat),S01AE05,1
1776,levofloxacin (nho mat),L04AF02,0
1776,levofloxacin (nho mat),J05AG04,0
1776,levofloxacin (nho mat),J01XX06,0
1776,levofloxacin (nho mat),N06BA04,0
1777,quix,S01AE05,1
1777,quix,C10AX,0
1777,quix,L01XE10,0
1777,quix,L01CD04,0
1777,quix,A11CC01,0
1778,zovi,D06BB01,1
1778,zovi,C02DB02,0
1778,zovi,N07AB01,0
1778,zovi,L01XC19,0
1778,zovi,H01CC01,0
1779,aciclovir (dang kem boi),D06BB01,1
1779,aciclovir (dang kem boi),D06AX01,0
1779,aciclovir (dang kem boi),P02CF01,0
1779,aciclovir (dang kem boi),J02AC02,0
1779,aciclovir (dang kem boi),J02AX01,0
1780,acic,D06BB01,1
1780,acic,C01CA24,0
1780,acic,J01CF06,0
1780,acic,A10BX09,0
1780,acic,B01AE04,0
1781,metronidazole (dang kem boi),D06BX01,1
1781,metronidazole (dang kem boi),P01AE05,0
1781,metronidazole (dang kem boi),N06AA12,0
1781,metronidazole (dang kem boi),L04AA03,0
1781,metronidazole (dang kem boi),B05BB01,0
1782,metrogel,D06BX01,1
1782,metrogel,S01AA11,0
1782,metrogel,L01XC07,0
1782,metrogel,J01XA04,0
1782,metrogel,J01MA07,0
1783,mtrnd,D06BX01,1
1783,mtrnd,N04BA02,0
1783,mtrnd,S01BA07,0
1783,mtrnd,N06AB06,0
1783,mtrnd,J04BA01,0
1784,cala,D02AB02,1
