group_id,query,atc_code,label
3995,ethyo,S02AA16,0
3995,ethyo,V03AB05,0
3995,ethyo,A16AX01,0
3995,ethyo,H03BX01,0
3995,ethyo,J07CA09,0
3995,ethyo,S02CA03,0
3996,amifo,V03AE05,1
3996,amifo,L01BC02,0
3996,amifo,V03AB35,0
3996,amifo,J07CA09,0
3996,amifo,V03AB04,0
3996,amifo,C08DB01,0
3996,amifo,J05AP07,0
3996,amifo,H05BX01,0
3996,amifo,C03CA01,0
3997,amif,V03AE05,1
3997,amif,L01XX55,0
3997,amif,A10BH01,0
3997,amif,P02CE01,0
3997,amif,G02CX01,0
3997,amif,C01DA08,0
3997,amif,A10AC01,0
3997,amif,J05AX05,0
3997,amif,L01XX19,0
3998,mtrp,N06CA01,1
3998,mtrp,G03XB01,0
3998,mtrp,A06AD01,0
3998,mtrp,C01CA07,0
3998,mtrp,J07BK03,0
3998,mtrp,V03A,0
3998,mtrp,R03AK06,0
3998,mtrp,A04AA02,0
3998,mtrp,V03AB16,0
3999,amitriptyline/perphenazine (phoi hop),N06CA01,1
3999,amitriptyline/perphenazine (phoi hop),J07BK03,0
3999,amitriptyline/perphenazine (phoi hop),J01DI52,0
3999,amitriptyline/perphenazine (phoi hop),C02AA04,0
3999,amitriptyline/perphenazine (phoi hop),A11CC04,0
3999,amitriptyline/perphenazine (phoi hop),B05BA02,0
3999,amitriptyline/perphenazine (phoi hop),R01AA07,0
3999,amitriptyline/perphenazine (phoi hop),N01AH03,0
3999,amitriptyline/perphenazine (phoi hop),M03AC11,0
4000,amit,N06CA01,1
4000,amit,L01BB05,0
4000,amit,C01CX08,0
4000,amit,N01AF03,0
4000,amit,G02AD06,0
4000,amit,V03AB14,0
4000,amit,H04AA01,0
4000,amit,P01BA02,0
4000,amit,G04BE09,0
4001,tria,N06CA01,1
4001,tria,C10AX14,0
4001,tria,H03BB01,0
4001,tria,V03AB16,0
4001,tria,V03AF01,0
4001,tria,G03GA08,0
4001,tria,J02AC02,0
4001,tria,D10AF02,0
4001,tria,V06DC02,0
4002,triavil,N06CA01,1
4002,triavil,A10BJ02,0
4002,triavil,A14AA08,0
4002,triavil,L04AC09,0
4002,triavil,J07AJ51,0
4002,triavil,N05CF01,0
4002,triavil,C01BB01,0
4002,triavil,V03AC02,0
4002,triavil,A16AB03,0
4003,mtrpt,N06CA01,1
4003,mtrpt,R01AD03,0
4003,mtrpt,L02BB01,0
4003,mtrpt,N05CA01,0
4003,mtrpt,L04AA29,0
4003,mtrpt,M01AH01,0
4003,mtrpt,M04AB01,0
4003,mtrpt,L04AA23,0
4003,mtrpt,A07DA02,0
4004,amitr,N06CA01,1
4004,amitr,J07AH08,0
4004,amitr,C10AX14,0
4004,amitr,J05AR03,0
4004,amitr,C02AC01,0
4004,amitr,B01AX05,0
4004,amitr,N05AB06,0
4004,amitr,B01AE06,0
4004,amitr,L01XC18,0
4005,triav,N06CA01,1
4005,triav,D06BX01,0
4005,triav,P01BB51,0
4005,triav,J05AP07,0
4005,triav,N04BB01,0
4005,triav,J01FA01,0
4005,triav,M03AC04,0
4005,triav,J01DE01,0
4005,triav,H01CC02,0
4006,amox 875,J01CR02,1
4006,amox 875,A08AA02,0
4006,amox 875,M01AB15,0
4006,amox 875,C01CA24,0
4006,amox 875,S02AA16,0
4006,amox 875,L04AF07,0
4006,amox 875,D08AG03,0
4006,amox 875,C10AA01,0
4006,amox 875,L04AX04,0
4007,tuon 875,J01CR02,1
4007,tuon 875,J01XD01,0
4007,tuon 875,A07DA03,0
4007,tuon 875,A04AA02,0
4007,tuon 875,V03AX08,0
4007,tuon 875,A10BH03,0
4007,tuon 875,A10BK01,0
4007,tuon 875,J06BB05,0
4007,tuon 875,N06AA10,0
4008,augm 875,J01CR02,1
4008,augm 875,J04AK02,0
4008,augm 875,A14AB01,0
4008,augm 875,N02CC01,0
4008,augm 875,L04AA01,0
4008,augm 875,R05DA09,0
4008,augm 875,N06AB10,0
4008,augm 875,M01AE09,0
4008,augm 875,L01XE09,0
4009,cura 875mg,J01CR02,1
4009,cura 875mg,N04BC04,0
4009,cura 875mg,V03AB23,0
4009,cura 875mg,A11HA04,0
4009,cura 875mg,A02AD02,0
4009,cura 875mg,C10AX14,0
4009,cura 875mg,N07XX02,0
4009,cura 875mg,S01BA07,0
4009,cura 875mg,N05AX15,0
4010,amoxi,J01CR02,1
4010,amoxi,L02BB05,0
4010,amoxi,R05DA09,0
4010,amoxi,N07AA01,0
4010,amoxi,G03XB01,0
4010,amoxi,J06BA01,0
4010,amoxi,L01XE03,0
4010,amoxi,L01XA03,0
4010,amoxi,N02AX06,0
4011,amox 875mg,J01CR02,1
4011,amox 875mg,D11AH02,0
4011,amox 875mg,V03A,0
4011,amox 875mg,A05BA03,0
4011,amox 875mg,B01AB05,0
4011,amox 875mg,J02AC01,0
4011,amox 875mg,A04AA05,0
4011,amox 875mg,D06AX02,0
4011,amox 875mg,L01AC01,0
4012,clamox,J01CR02,1
4012,clamox,L01XX46,0
4012,clamox,G03AC08,0
4012,clamox,S01EB01,0
4012,clamox,C09AA06,0
4012,clamox,L01XX58,0
4012,clamox,J01GB01,0
4012,clamox,L01AD02,0
4012,clamox,D06AA04,0
4013,augmentin 875,J01CR02,1
4013,augmentin 875,C04AD03,0
4013,augmentin 875,V03AB05,0
4013,augmentin 875,N06AX05,0
4013,augmentin 875,L01XE10,0
4013,augmentin 875,MA ATC,0
4013,augmentin 875,R05FA02,0
4013,augmentin 875,L01XE44,0
4013,augmentin 875,B05AA05,0
4014,amoxicillin/clavulanate (iv),J01CR02,1
4014,amoxicillin/clavulanate (iv),M03BA02,0
4014,amoxicillin/clavulanate (iv),N02AJ13,0
4014,amoxicillin/clavulanate (iv),D10BA01,0
4014,amoxicillin/clavulanate (iv),L04AA38,0
4014,amoxicillin/clavulanate (iv),N03AE01,0
4014,amoxicillin/clavulanate (iv),L01XK02,0
4014,amoxicillin/clavulanate (iv),L04AA36,0
4014,amoxicillin/clavulanate (iv),A02BC03,0
4015,augme,J01CR02,1
4015,augme,R01AD08,0
4015,augme,R06AE07,0
4015,augme,R01AD12,0
4015,augme,N02CA01,0
4015,augme,A14AA08,0
4015,augme,A11CC05,0
4015,augme,L01BB04,0
4015,augme,A06AX05,0
4016,anastrozole,L02BG03,1
4016,anastrozole,L03AX05,0
4016,anastrozole,N01BC01,0
4016,anastrozole,M03CA01,0
4016,anastrozole,L04AA41,0
4016,anastrozole,N02AA03,0
4016,anastrozole,V03AB38,0
4016,anastrozole,N03AA03,0
4016,anastrozole,A03FA02,0
4017,arim,L02BG03,1
4017,arim,N05BE01,0
4017,arim,N03AF02,0
4017,arim,B01AC05,0
4017,arim,A09AA02,0
4017,arim,J07BB02,0
4017,arim,L01XX17,0
4017,arim,N05CA04,0
4017,arim,J01XA02,0
4018,arimi,L02BG03,1
4018,arimi,J01FA01,0
4018,arimi,L01XX52,0
4018,arimi,A07XA04,0
4018,arimi,N02BA01,0
4018,arimi,A09AA02,0
4018,arimi,B01AD04,0
4018,arimi,J01XX01,0
4018,arimi,N03AA02,0
4019,anast,L02BG03,1
4019,anast,N06AX11,0
4019,anast,M01AH05,0
4019,anast,L01XE22,0
4019,anast,L01XC26,0
4019,anast,L01XE41,0
4019,anast,R07AX02,0
4019,anast,J01GA01,0
4019,anast,L04AB05,0
4020,anas,L02BG03,1
4020,anas,C01BD01,0
4020,anas,L04AC07,0
4020,anas,J07BG01,0
4020,anas,N02CA02,0
4020,anas,B02AB01,0
4020,anas,L01BB03,0
4020,anas,N01AH01,0
4020,anas,N03AX16,0
4021,nstr,L02BG03,1
4021,nstr,C10AB04,0
4021,nstr,R06AE09,0
4021,nstr,A12AA01,0
4021,nstr,N06DX01,0
4021,nstr,J01DH51,0
4021,nstr,B02AB01,0
4021,nstr,S01EE03,0
4021,nstr,D01AA08,0
4022,arimidex,L02BG03,1
4022,arimidex,V09HA01,0
4022,arimidex,J01AX08,0
4022,arimidex,J07AM01,0
4022,arimidex,A04AD12,0
4022,arimidex,B02BD04,0
4022,arimidex,J05AF02,0
4022,arimidex,R01AA05,0
4022,arimidex,A11HA04,0
4023,nstrz,L02BG03,1
4023,nstrz,R06AD02,0
4023,nstrz,L01XE41,0
4023,nstrz,J01CE01,0
4023,nstrz,V09BA02,0
4023,nstrz,D03AX03,0
4023,nstrz,A16AA05,0
4023,nstrz,L01BC07,0
4023,nstrz,S01BA07,0
4024,anastro,L02BG03,1
4024,anastro,N07BC01,0
4024,anastro,R06AB04,0
4024,anastro,M01AB03,0
4024,anastro,C03AA03,0
4024,anastro,V07AB05,0
4024,anastro,B01AC30,0
4024,anastro,N02CC04,0
4024,anastro,L01XX32,0
4025,benz,N05BA,1
4025,benz,J01AA08,0
4025,benz,N06AA01,0
4025,benz,C01EB03,0
4025,benz,N02CC07,0
4025,benz,J01FF01,0
4025,benz,J02AX05,0
4025,benz,N05BE01,0
4025,benz,J07BH01,0
4026,xana,N05BA,1
4026,xana,B02BA01,0
4026,xana,L02BB03,0
4026,xana,A07BA01,0
4026,xana,L01BB03,0
4026,xana,J04BA02,0
4026,xana,N07XX02,0
4026,xana,M03BX10,0
4026,xana,J05AG01,0
4027,bnzd,N05BA,1
4027,bnzd,L03AB01,0
4027,bnzd,J04AK06,0
4027,bnzd,D01BA02,0
4027,bnzd,H01CB02,0
4027,bnzd,J01DI54,0
4027,bnzd,D08AG01,0
4027,bnzd,R03AA15,0
4027,bnzd,R03DC53,0
4028,valium,N05BA,1
4028,valium,R03BA02,0
4028,valium,L04AA16,0
4028,valium,L04AA29,0
4028,valium,N02AB02,0
4028,valium,A10BX09,0
4028,valium,J05AE02,0
4028,valium,J05AX09,0
4028,valium,C01AA05,0
4029,bnzdz,N05BA,1
4029,bnzdz,H05BX04,0
4029,bnzdz,N05BE01,0
4029,bnzdz,N01AB07,0
4029,bnzdz,N05BA02,0
4029,bnzdz,L04AF01,0
4029,bnzdz,C10AA03,0
4029,bnzdz,A06AA02,0
4029,bnzdz,C09AA10,0
4030,vali,N05BA,1
4030,vali,B02AB01,0
4030,vali,A06AG04,0
4030,vali,J04AM06,0
4030,vali,N07XX06,0
4030,vali,D07AC04,0
4030,vali,S01AE07,0
4030,vali,B03AC06,0
4030,vali,N02CC04,0
4031,benzodiazepine (chung),N05BA,1
4031,benzodiazepine (chung),V08CA08,0
4031,benzodiazepine (chung),C01EB10,0
4031,benzodiazepine (chung),L04AC14,0
4031,benzodiazepine (chung),J02AC05,0
4031,benzodiazepine (chung),N07BC51,0
4031,benzodiazepine (chung),N06AA01,0
4031,benzodiazepine (chung),B05BA02,0
4031,benzodiazepine (chung),J05AE08,0
4032,xanax,N05BA,1
4032,xanax,L03AA03,0
4032,xanax,L04AB01,0
4032,xanax,A03BA01,0
4032,xanax,L02BG01,0
4032,xanax,N05CF02,0
4032,xanax,N05BA04,0
4032,xanax,D06BB04,0
4032,xanax,G03AA07,0
4033,benzo,N05BA,1
4033,benzo,L01BB06,0
4033,benzo,H01AX01,0
4033,benzo,N04BC04,0
4033,benzo,A10BH02,0
4033,benzo,R06AA09,0
4033,benzo,H03BB02,0
4033,benzo,N02CD01,0
4033,benzo,V09IX01,0
4034,valiu,N05BA,1
4034,valiu,R05DB,0
4034,valiu,N01BA02,0
4034,valiu,M03BX01,0
4034,valiu,D06BB01,0
4034,valiu,L01XE46,0
4034,valiu,C01CA04,0
4034,valiu,L01AX03,0
4034,valiu,J05AF04,0
4035,benz,P03AX01,1
4035,benz,M03AC02,0
4035,benz,L04AA04,0
4035,benz,V03AF02,0
4035,benz,J05AE03,0
4035,benz,A08AA02,0
4035,benz,N03AX12,0
4035,benz,B05XA03,0
4035,benz,N01BB52,0
4036,bnzy,P03AX01,1
4036,bnzy,A10BH03,0
4036,bnzy,N07AA01,0
4036,bnzy,J01DI02,0
4036,bnzy,D08AX02,0
4036,bnzy,L04AE02,0
4036,bnzy,L01XE04,0
4036,bnzy,J04AK05,0
4036,bnzy,M03BX05,0
4037,bnzyl,P03AX01,1
4037,bnzyl,N07AA01,0
4037,bnzyl,A10BG03,0
4037,bnzyl,A11HA01,0
4037,bnzyl,S01JA01,0
4037,bnzyl,N05BE01,0
4037,bnzyl,J01DI52,0
4037,bnzyl,C01DA02,0
4037,bnzyl,J07AM01,0
4038,benz 25%,P03AX01,1
4038,benz 25%,A16AA02,0
4038,benz 25%,L02AE03,0
4038,benz 25%,L01DB02,0
4038,benz 25%,M05BA03,0
4038,benz 25%,N02AX02,0
4038,benz 25%,R03DX05,0
4038,benz 25%,D01AE13,0
4038,benz 25%,N05CF04,0
4039,benzyl benzoate,P03AX01,1
4039,benzyl benzoate,S01FA05,0
4039,benzyl benzoate,L01XC03,0
4039,benzyl benzoate,N07BC51,0
4039,benzyl benzoate,C01CE02,0
4039,benzyl benzoate,L01XX14,0
4039,benzyl benzoate,J07BF01,0
4039,benzyl benzoate,L01XE23,0
4039,benzyl benzoate,A10BH03,0
4040,benzy,P03AX01,1
4040,benzy,A10AC01,0
4040,benzy,B01AE01,0
4040,benzy,S01FA05,0
4040,benzy,N03AE01,0
4040,benzy,L01XE09,0
4040,benzy,N06BA04,0
4040,benzy,N05AX15,0
4040,benzy,D06AX09,0
4041,benzyl benzoate 25%,P03AX01,1
4041,benzyl benzoate 25%,J01DE01,0
4041,benzyl benzoate 25%,V03AE09,0
4041,benzyl benzoate 25%,G03XB01,0
4041,benzyl benzoate 25%,N05AX16,0
4041,benzyl benzoate 25%,J04AK02,0
4041,benzyl benzoate 25%,R03CC03,0
4041,benzyl benzoate 25%,L01DC01,0
4041,benzyl benzoate 25%,G02AB03,0
4042,bupr,N06AX12,1
4042,bupr,L01BB06,0
4042,bupr,C01DA08,0
4042,bupr,N05AX16,0
4042,bupr,J01AA12,0
4042,bupr,N06DA03,0
4042,bupr,B03BA01,0
4042,bupr,J05AB11,0
4042,bupr,N06AB06,0
4043,wellb,N06AX12,1
4043,wellb,L01DA01,0
4043,wellb,A12CB01,0
4043,wellb,V03AB38,0
4043,wellb,V08CA08,0
4043,wellb,J05AB06,0
4043,wellb,L01XC23,0
4043,wellb,L03AB01,0
4043,wellb,A07BB,0
4044,zyban,N06AX12,1
4044,zyban,L04AA29,0
4044,zyban,L04AC08,0
4044,zyban,A10AB05,0
4044,zyban,A02AA04,0
4044,zyban,R03DX05,0
4044,zyban,R06AB04,0
4044,zyban,M03BB03,0
4044,zyban,B01AC04,0
4045,bprpn,N06AX12,1
4045,bprpn,A10BK01,0
4045,bprpn,V03AF03,0
4045,bprpn,B03AX05,0
4045,bprpn,C01EB03,0
4045,bprpn,N05AH04,0
4045,bprpn,J05AX15,0
4045,bprpn,J05AG04,0
4045,bprpn,J01XX06,0
4046,zyba,N06AX12,1
4046,zyba,S01AA11,0
4046,zyba,M03BX02,0
4046,zyba,D10AF01,0
4046,zyba,L01XC03,0
4046,zyba,N02CD02,0
4046,zyba,V08CA03,0
4046,zyba,J01DD01,0
4046,zyba,M03AB01,0
4047,bprp,N06AX12,1
4047,bprp,G03XA01,0
4047,bprp,H02AB08,0
4047,bprp,P01BE03,0
4047,bprp,C03DA04,0
4047,bprp,J07BK03,0
4047,bprp,N05BA04,0
4047,bprp,V06AA01,0
4047,bprp,A16AB10,0
4048,wellbutrin,N06AX12,1
4048,wellbutrin,B03XA02,0
4048,wellbutrin,N01BA01,0
4048,wellbutrin,L01XE42,0
4048,wellbutrin,J01AX08,0
4048,wellbutrin,N03AA02,0
4048,wellbutrin,D07AA02,0
4048,wellbutrin,J05AH03,0
4048,wellbutrin,G03AC01,0
4049,bupro,N06AX12,1
4049,bupro,R06AD02,0
4049,bupro,L01XE41,0
4049,bupro,N06AX26,0
4049,bupro,L02BX06,0
4049,bupro,L03AB07,0
4049,bupro,J01DH51,0
4049,bupro,V09FX01,0
4049,bupro,M05BA08,0
4050,well,N06AX12,1
4050,well,J07BD52,0
4050,well,S01EE04,0
4050,well,L01AD02,0
4050,well,H02AB03,0
4050,well,N06AA12,0
4050,well,J06BB09,0
4050,well,A11HA02,0
4050,well,B01AC30,0
4051,bupropion,N06AX12,1
4051,bupropion,J04BA02,0
4051,bupropion,J01MB04,0
4051,bupropion,H03AA01,0
4051,bupropion,A04AA02,0
4051,bupropion,J06BB16,0
4051,bupropion,B05AA01,0
4051,bupropion,A10BJ02,0
4051,bupropion,L01XA03,0
4052,btrp,N02AF01,1
4052,btrp,A11CC05,0
4052,btrp,L02AE01,0
4052,btrp,N03AE01,0
4052,btrp,L01XC22,0
4052,btrp,V03AX03,0
4052,btrp,N05CA04,0
4052,btrp,H01AA02,0
4052,btrp,C01BA01,0
4053,buto,N02AF01,1
4053,buto,H02AB06,0
4053,buto,D06AX07,0
4053,buto,A02BC05,0
4053,buto,N01BB52,0
4053,buto,J01CR03,0
4053,buto,J01XB01,0
4053,buto,A04AA55,0
4053,buto,A04AA01,0
4054,butorphanol,N02AF01,1
4054,butorphanol,J01GB06,0
4054,butorphanol,J01CF06,0
4054,butorphanol,L01BB04,0
4054,butorphanol,J07AE01,0
4054,butorphanol,J01DH04,0
4054,butorphanol,R01BA02,0
4054,butorphanol,N02AA03,0
4054,butorphanol,A03AB08,0
4055,btrph,N02AF01,1
4055,btrph,G04CA52,0
4055,btrph,A02BA03,0
4055,btrph,A06AD11,0
4055,btrph,V03AB39,0
4055,btrph,L01XC18,0
4055,btrph,A10BK02,0
4055,btrph,R06AE07,0
4055,btrph,M04AA03,0
4056,butor,N02AF01,1
4056,butor,V10XX03,0
4056,butor,N01AB07,0
4056,butor,G03CA03,0
4056,butor,A06AB02,0
4056,butor,A07DA03,0
4056,butor,N05AE03,0
4056,butor,G03AC06,0
4056,butor,A06AH01,0
4057,stad,N02AF01,1
4057,stad,M03BX05,0
4057,stad,H01BA01,0
4057,stad,P01AA03,0
4057,stad,B03AC06,0
4057,stad,L01XC17,0
4057,stad,B01AC17,0
4057,stad,M05BA03,0
4057,stad,J01XX08,0
4058,stado,N02AF01,1
4058,stado,N02BG07,0
4058,stado,N05BA16,0
4058,stado,N05CF04,0
4058,stado,R03AA05,0
4058,stado,C02CA04,0
4058,stado,L01XE19,0
4058,stado,L03AB07,0
4058,stado,J01DB01,0
4059,stadol,N02AF01,1
4059,stadol,R03BB01,0
4059,stadol,N01AX03,0
4059,stadol,B02AB03,0
4059,stadol,M03BA02,0
4059,stadol,L04AA27,0
4059,stadol,N05AF05,0
4059,stadol,V03AE03,0
4059,stadol,N01AB07,0
4060,cefac,J01DA08,1
4060,cefac,J05AX12,0
4060,cefac,B01AE05,0
4060,cefac,R03BB01,0
4060,cefac,L01XE19,0
4060,cefac,N05AX13,0
4060,cefac,A07AA02,0
4060,cefac,B05XA01,0
4060,cefac,R05DA04,0
4061,cefaclor,J01DA08,1
4061,cefaclor,N06DA03,0
4061,cefaclor,J01GB07,0
4061,cefaclor,C09AA03,0
4061,cefaclor,N05AD01,0
4061,cefaclor,J07AL02,0
4061,cefaclor,D08AG01,0
4061,cefaclor,L04AF02,0
4061,cefaclor,M01AE17,0
4062,cefa,J01DA08,1
4062,cefa,B02BD08,0
4062,cefa,J07BF01,0
4062,cefa,V08AB02,0
4062,cefa,C01DA14,0
4062,cefa,H01BB04,0
4062,cefa,S01EC07,0
4062,cefa,N01BB02,0
4062,cefa,L01XE25,0
4063,ceclor,J01DA08,1
4063,ceclor,L01XX19,0
4063,ceclor,L01BC07,0
4063,ceclor,A11CC05,0
4063,ceclor,L01DA01,0
4063,ceclor,N03AX11,0
4063,ceclor,P02CB02,0
4063,ceclor,V03AF06,0
4063,ceclor,N04BC05,0
4064,cfclr,J01DA08,1
4064,cfclr,J02AX05,0
4064,cfclr,B01AA03,0
4064,cfclr,L01AA02,0
4064,cfclr,V06DC02,0
4064,cfclr,P02CC01,0
4064,cfclr,A10BB07,0
4064,cfclr,M05BA03,0
4064,cfclr,G02AB03,0
4065,cecl,J01DA08,1
4065,cecl,N06AA04,0
4065,cecl,J01XX11,0
4065,cecl,B03AA07,0
4065,cecl,A07EC01,0
4065,cecl,R03AC02,0
4065,cecl,S01CA05,0
4065,cecl,L01DB02,0
4065,cecl,J01GB03,0
4066,ceclo,J01DA08,1
4066,ceclo,J05AX25,0
4066,ceclo,L02BB05,0
4066,ceclo,M01AC01,0
4066,ceclo,S01AA11,0
4066,ceclo,B01AF01,0
4066,ceclo,L01DB03,0
4066,ceclo,N06AX12,0
4066,ceclo,V03AE03,0
4067,cfcl,J01DA08,1
4067,cfcl,D02BA01,0
4067,cfcl,B02AA02,0
4067,cfcl,J01GB03,0
4067,cfcl,A11HA04,0
4067,cfcl,N02AA05,0
4067,cfcl,A16AB03,0
4067,cfcl,C09CA01,0
4067,cfcl,L04AA01,0
4068,cefepime (iv) 2000,J01DE01,1
4068,cefepime (iv) 2000,N05AX13,0
4068,cefepime (iv) 2000,H03AA02,0
4068,cefepime (iv) 2000,B01AC21,0
4068,cefepime (iv) 2000,N05AA01,0
4068,cefepime (iv) 2000,H05AA04,0
4068,cefepime (iv) 2000,L01AD03,0
4068,cefepime (iv) 2000,L02AE04,0
4068,cefepime (iv) 2000,C01BB01,0
4069,cefe,J01DE01,1
4069,cefe,L03AB07,0
4069,cefe,J01AA02,0
4069,cefe,J01XE01,0
4069,cefe,N02CX03,0
4069,cefe,A12CX,0
4069,cefe,H05BX04,0
4069,cefe,B01AC21,0
4069,cefe,J01MA02,0
4070,cfpm,J01DE01,1
4070,cfpm,N04BX01,0
4070,cfpm,D08AG03,0
4070,cfpm,J01XB01,0
4070,cfpm,G04BE09,0
4070,cfpm,R05FA02,0
4070,cfpm,J05AG01,0
4070,cfpm,L01BB04,0
4070,cfpm,N01BB20,0
4071,tuong tu cefepime (lo 21) 2000mg,J01DE01,1
4071,tuong tu cefepime (lo 21) 2000mg,L01AX07,0
4071,tuong tu cefepime (lo 21) 2000mg,V09BA02,0
4071,tuong tu cefepime (lo 21) 2000mg,N06AB03,0
4071,tuong tu cefepime (lo 21) 2000mg,A10AE05,0
4071,tuong tu cefepime (lo 21) 2000mg,J02AC03,0
4071,tuong tu cefepime (lo 21) 2000mg,L01DA01,0
4071,tuong tu cefepime (lo 21) 2000mg,B01AC23,0
4071,tuong tu cefepime (lo 21) 2000mg,C02KX01,0
4072,maxi,J01DE01,1
4072,maxi,L04AB06,0
4072,maxi,N02AA05,0
4072,maxi,L04AB04,0
4072,maxi,D01BA02,0
4072,maxi,V03AE10,0
4072,maxi,N04BC09,0
4072,maxi,S01ED01,0
4072,maxi,A10BX07,0
4073,cefepime,J01DE01,1
4073,cefepime,L03AB01,0
4073,cefepime,B01AC23,0
4073,cefepime,L02BX06,0
4073,cefepime,C04AB01,0
4073,cefepime,J01XX11,0
4073,cefepime,J05AX09,0
4073,cefepime,H02AB06,0
4073,cefepime,N05CA01,0
4074,tuong tu cefepime (lo 21),J01DE01,1
4074,tuong tu cefepime (lo 21),S01FA05,0
4074,tuong tu cefepime (lo 21),D06AX05,0
4074,tuong tu cefepime (lo 21),N07BA01,0
4074,tuong tu cefepime (lo 21),L01DA02,0
4074,tuong tu cefepime (lo 21),D08AC02,0
4074,tuong tu cefepime (lo 21),D01BA02,0
4074,tuong tu cefepime (lo 21),L01XX32,0
4074,tuong tu cefepime (lo 21),L04AC01,0
4075,cefepime 2000mg,J01DE01,1
4075,cefepime 2000mg,R06AE09,0
4075,cefepime 2000mg,D06BA01,0
4075,cefepime 2000mg,V03AB26,0
4075,cefepime 2000mg,G03GA02,0
4075,cefepime 2000mg,V09HA01,0
4075,cefepime 2000mg,B03AC06,0
4075,cefepime 2000mg,H01CC01,0
4075,cefepime 2000mg,L01XC15,0
4076,cefepime (iv) 2000mg,J01DE01,1
4076,cefepime (iv) 2000mg,B01AC04,0
4076,cefepime (iv) 2000mg,C10AA01,0
4076,cefepime (iv) 2000mg,N01AH03,0
4076,cefepime (iv) 2000mg,L01XE04,0
4076,cefepime (iv) 2000mg,J05AP01,0
4076,cefepime (iv) 2000mg,N05CF03,0
4076,cefepime (iv) 2000mg,N01AH01,0
4076,cefepime (iv) 2000mg,N03AX16,0
4077,cefe 2000,J01DE01,1
4077,cefe 2000,J05AF13,0
4077,cefe 2000,A10AE05,0
4077,cefe 2000,J01AX07,0
4077,cefe 2000,J01DD01,0
4077,cefe 2000,A03AX13,0
4077,cefe 2000,J05AP01,0
4077,cefe 2000,J01XA04,0
4077,cefe 2000,J05AE08,0
4078,cefot,J01DA13,1
4078,cefot,N02AC01,0
4078,cefot,J01DA08,0
4078,cefot,J07BB03,0
4078,cefot,G04CB01,0
4078,cefot,A11AA03,0
4078,cefot,C01BA02,0
4078,cefot,V03AE03,0
4078,cefot,P02CB02,0
4079,cefotan 2000,J01DA13,1
4079,cefotan 2000,V08CA01,0
4079,cefotan 2000,A11HA01,0
4079,cefotan 2000,R03AA03,0
4079,cefotan 2000,R03DA05,0
4079,cefotan 2000,L01XE05,0
4079,cefotan 2000,G02CB03,0
4079,cefotan 2000,A10BA02,0
4079,cefotan 2000,J01DD04,0
4080,cefotetan 2000mg,J01DA13,1
4080,cefotetan 2000mg,G03AA14,0
4080,cefotetan 2000mg,N06AF03,0
4080,cefotetan 2000mg,A10BX04,0
4080,cefotetan 2000mg,N05AA03,0
4080,cefotetan 2000mg,L01XK02,0
4080,cefotetan 2000mg,J05AB09,0
4080,cefotetan 2000mg,N01BB04,0
4080,cefotetan 2000mg,R05CA03,0
4081,cefo,J01DA13,1
4081,cefo,N05AN01,0
4081,cefo,J01EC01,0
4081,cefo,A06AX04,0
4081,cefo,R03DC53,0
4081,cefo,A12CB01,0
4081,cefo,S02BA08,0
4081,cefo,L01XX19,0
4081,cefo,B01AC07,0
4082,cftt,J01DA13,1
4082,cftt,L01XE41,0
4082,cftt,D06AX09,0
4082,cftt,V03AB33,0
4082,cftt,J05AB11,0
4082,cftt,J06BB04,0
4082,cftt,J05AX15,0
4082,cftt,M03BX08,0
4082,cftt,L04AF01,0
4083,cefotan,J01DA13,1
4083,cefotan,J07BA02,0
4083,cefotan,H03BB01,0
4083,cefotan,N06AA01,0
4083,cefotan,L01BB02,0
4083,cefotan,L01XE42,0
4083,cefotan,S01AE07,0
4083,cefotan,L04AA36,0
4083,cefotan,M03AC11,0
4084,cefotetan 2000,J01DA13,1
4084,cefotetan 2000,N01AX03,0
4084,cefotetan 2000,L03AB07,0
4084,cefotetan 2000,N02CD03,0
4084,cefotetan 2000,H02AB04,0
4084,cefotetan 2000,A10AD01,0
4084,cefotetan 2000,G04CA52,0
4084,cefotetan 2000,P01BB51,0
4084,cefotetan 2000,L01DB07,0
4085,cefo 2000mg,J01DA13,1
4085,cefo 2000mg,L01XE37,0
4085,cefo 2000mg,L01XC08,0
4085,cefo 2000mg,J07CA09,0
4085,cefo 2000mg,L04AF02,0
4085,cefo 2000mg,B01AD01,0
4085,cefo 2000mg,L01XX19,0
4085,cefo 2000mg,G04CA52,0
4085,cefo 2000mg,J05AE03,0
4086,cefotetan,J01DA13,1
4086,cefotetan,J05AF09,0
4086,cefotetan,N07AA05,0
4086,cefotetan,B05BA02,0
4086,cefotetan,J01CA04,0
4086,cefotetan,L01XC18,0
4086,cefotetan,C10AA03,0
4086,cefotetan,J05AE02,0
4086,cefotetan,S01AE05,0
4087,cefotan 2000mg,J01DA13,1
4087,cefotan 2000mg,H05AA02,0
4087,cefotan 2000mg,J05AH01,0
4087,cefotan 2000mg,A02AB01,0
4087,cefotan 2000mg,S01EE03,0
4087,cefotan 2000mg,P01CX01,0
4087,cefotan 2000mg,C08CA05,0
4087,cefotan 2000mg,V03AX02,0
4087,cefotan 2000mg,J04AK06,0
4088,cfxtn,J01DA07,1
4088,cfxtn,P01BC01,0
4088,cfxtn,A10AC01,0
4088,cfxtn,L04AA23,0
