group_id,query,atc_code,f_semantic,f_inn_match,f_brand_match,f_form_match,f_route_match,f_pediatric,f_risk,f_contra,f_spec,label
2095,benzo,J01CR02,0.37990695238113403,0,0,0,0,0,1,5,1,0
2095,benzo,R06AA05,0.3884589374065399,0,0,0,0,0,0,3,1,0
2096,bnzcn,N01BA05,0.2441457211971283,0,0,0,0,0,0,1,1,1
2096,bnzcn,V03AF03,0.24423518776893616,0,0,0,0,0,0,5,0,0
2096,bnzcn,N03AX12,0.35299989581108093,0,0,0,0,0,0,2,1,0
2096,bnzcn,C01BC03,0.2339210957288742,0,0,0,0,0,0,4,1,0
2096,bnzcn,J06BB03,0.28618520498275757,0,0,0,0,0,0,1,1,0
2097,inhalation,N01BA05,0.4250730574131012,0,0,0,1,0,0,1,1,1
2097,inhalation,M01CC01,0.27697354555130005,0,0,0,0,0,1,4,1,0
2097,inhalation,C10AX15,0.33703550696372986,0,0,0,0,0,0,1,0,0
2097,inhalation,N03AA03,0.2949521839618683,0,0,0,0,0,0,4,1,0
2097,inhalation,C02KX01,0.3623240292072296,0,0,0,0,0,1,3,1,0
2098,hibiclens,D08AC02,0.35112690925598145,0,1,0,0,0,0,2,1,1
2098,hibiclens,A12BA03,0.4188988208770752,0,0,0,0,0,1,3,0,0
2098,hibiclens,M03BX10,0.4332626760005951,0,0,0,0,0,0,1,1,0
2098,hibiclens,J01CE02,0.3415745794773102,0,0,0,0,0,0,2,1,0
2098,hibiclens,N05AH04,0.30476653575897217,0,0,0,0,0,1,2,1,0
2099,hibic,D08AC02,0.12780426442623138,0,0,0,0,0,0,2,1,1
2099,hibic,J02AX05,0.2649102210998535,0,0,0,0,0,0,1,1,0
2099,hibic,M03AX01,0.27685728669166565,0,0,0,0,0,0,4,1,0
2099,hibic,B05BB01,0.022434450685977936,0,0,0,0,0,1,5,0,0
2099,hibic,C02CA04,0.18496999144554138,0,0,0,0,0,0,2,1,0
2100,chlorhex,D08AC02,0.6867225766181946,1,1,0,0,0,0,2,1,1
2100,chlorhex,A10BH01,0.4884830713272095,0,0,0,0,0,0,3,1,0
2100,chlorhex,H01BB01,0.27572813630104065,0,0,0,0,0,0,1,1,0
2100,chlorhex,C10AA07,0.4110048711299896,0,0,0,0,0,2,5,0,0
2100,chlorhex,L04AB02,0.42448800802230835,0,0,0,0,0,0,5,1,0
2101,oxy g,D08AX01,0.6023339033126831,1,0,0,0,0,0,2,1,1
2101,oxy g,L01XX44,0.2924460470676422,0,0,0,0,0,0,1,1,0
2101,oxy g,C01AA05,0.5151986479759216,1,0,0,0,0,0,6,1,0
2101,oxy g,J06BB01,0.4084947109222412,1,0,0,0,0,0,6,1,0
2101,oxy g,D10AD03,0.403461754322052,0,0,0,0,0,0,2,1,0
2102,hydrg,D08AX01,0.30008837580680847,0,0,0,0,0,0,2,1,1
2102,hydrg,N04BX01,0.2721073627471924,0,0,0,0,0,2,5,1,0
2102,hydrg,R03BC01,0.30677857995033264,0,0,0,0,0,0,2,1,0
2102,hydrg,S02CA03,0.29303526878356934,0,0,0,0,0,0,2,1,0
2102,hydrg,H01AX01,0.26226872205734253,0,0,0,0,0,0,1,1,0
2103,dung dich 6%,D08AX01,0.6266552805900574,0,0,1,0,0,0,2,1,1
2103,dung dich 6%,A05AA01,0.2868916690349579,0,0,0,0,0,0,1,1,0
2103,dung dich 6%,J01GB05,0.4357343912124634,0,0,0,0,0,1,5,1,0
2103,dung dich 6%,J07BD52,0.338859885931015,0,0,0,0,0,0,4,1,0
2103,dung dich 6%,L01XE09,0.347190797328949,0,0,0,0,0,0,1,1,0
2104,arcoxia,M01AH05,0.4513179361820221,0,1,0,0,0,0,5,1,1
2104,arcoxia,B01AC06,0.34396395087242126,0,0,0,0,0,2,6,1,0
2104,arcoxia,L02BB04,0.34840404987335205,0,0,0,0,0,3,3,1,0
2104,arcoxia,C02AA04,0.37011054158210754,0,0,0,0,0,1,6,1,0
2104,arcoxia,C03DB01,0.28789961338043213,0,0,0,0,0,1,5,1,0
2105,arco,M01AH05,0.28078141808509827,0,0,0,0,0,0,5,1,1
2105,arco,A11HA02,0.2778189480304718,0,0,0,0,0,0,1,0,0
2105,arco,B03AC06,0.3099287152290344,0,0,0,0,0,2,3,0,0
2105,arco,H04AA01,0.26417431235313416,0,0,0,0,0,1,2,1,0
2105,arco,L04AB06,0.35632121562957764,0,0,0,0,0,0,2,1,0
2106,etoricoxib,M01AH05,0.49054577946662903,1,1,0,0,0,0,5,1,1
2106,etoricoxib,L01AA03,0.39577871561050415,0,0,0,0,0,0,2,1,0
2106,etoricoxib,C10AX09,0.34430980682373047,0,0,0,0,0,1,1,0,0
2106,etoricoxib,J05AE08,0.3798624575138092,0,0,0,0,0,1,3,1,0
2106,etoricoxib,L04AA16,0.4025285243988037,0,0,0,0,0,0,2,1,0
2107,pleta,B01AC23,0.3731474280357361,0,0,0,0,0,0,3,1,1
2107,pleta,A10BB12,0.2827586233615875,0,0,0,0,0,2,3,1,0
2107,pleta,N02AJ13,0.21075111627578735,0,0,0,0,0,1,2,1,0
2107,pleta,G03AA13,0.287350594997406,0,0,0,0,0,0,2,1,0
2107,pleta,R05CB13,0.3612259328365326,0,0,0,0,0,0,1,1,0
2108,clstz,B01AC23,0.28530192375183105,0,0,0,0,0,0,3,1,1
2108,clstz,S02AA03,0.348529189825058,0,0,0,0,0,0,2,1,0
2108,clstz,L01CD01,0.2906562089920044,0,0,0,0,0,0,6,1,0
2108,clstz,V03AE02,0.317251592874527,0,0,0,0,1,0,4,0,0
2108,clstz,L01XE23,0.30550333857536316,0,0,0,0,0,0,1,1,0
2109,pletal,B01AC23,0.4049683213233948,0,1,0,0,0,0,3,1,1
2109,pletal,P01BC01,0.30288511514663696,0,0,0,0,0,0,3,0,0
2109,pletal,J01CR05,0.3075989782810211,0,0,0,0,0,0,2,1,0
2109,pletal,C01CA08,0.3657653331756592,0,0,0,0,0,0,2,1,0
2109,pletal,J05AB01,0.26606738567352295,0,0,0,0,0,1,4,1,0
2110,hepar,C05BA03,0.4069159924983978,1,0,0,0,0,0,2,1,1
2110,hepar,D02BA01,0.38133731484413147,0,0,0,0,0,0,1,1,0
2110,hepar,L01FH03,0.3056142032146454,0,0,0,0,0,0,2,1,0
2110,hepar,P02CF01,0.3210040032863617,0,0,0,0,0,0,2,0,0
2110,hepar,A11HA06,0.2988898456096649,0,0,0,0,0,0,1,0,0
2111,heparin (dang boi),C05BA03,0.5842029452323914,1,0,0,0,0,0,2,1,1
2111,heparin (dang boi),J05AB11,0.314439594745636,0,0,0,0,0,0,2,1,0
2111,heparin (dang boi),D07AB09,0.37149542570114136,0,0,0,0,0,0,2,1,0
2111,heparin (dang boi),J05AB01,0.33189472556114197,0,0,0,0,0,1,4,1,0
2111,heparin (dang boi),B01AC21,0.4486835300922394,0,0,0,0,0,0,1,1,0
2112,hprn,C05BA03,0.46639129519462585,0,0,0,0,0,0,2,1,1
2112,hprn,J05AF02,0.3780747652053833,0,0,0,0,1,0,2,1,0
2112,hprn,S01HA03,0.3987829089164734,0,0,0,0,0,0,2,1,0
2112,hprn,B01AC11,0.3637438416481018,0,0,0,0,0,0,5,1,0
2112,hprn,S02CA03,0.3090309500694275,0,0,0,0,0,0,2,1,0
2113,tetra,D06AA04,0.3806919753551483,1,0,0,0,0,0,1,1,1
2113,tetra,J01AX09,0.3054651916027069,0,0,0,0,0,0,1,1,0
2113,tetra,D07AC01,0.32593366503715515,0,0,0,0,0,0,3,1,0
2113,tetra,N01BC01,0.34421396255493164,0,0,0,0,0,1,2,1,0
2113,tetra,J01XA05,0.3992525637149811,0,0,0,0,0,0,1,1,0
2114,ttrcy,D06AA04,0.3421054482460022,0,0,0,0,0,0,1,1,1
2114,ttrcy,D11AH02,0.3029681146144867,0,0,0,0,0,0,2,1,0
2114,ttrcy,G04BD04,0.40881475806236267,0,0,0,0,0,0,2,0,0
2114,ttrcy,N06AF03,0.39530250430107117,0,0,0,0,0,0,1,1,0
2114,ttrcy,L02BX06,0.3233111798763275,0,0,0,0,0,1,2,1,0
2115,tetracycline (dang boi),D06AA04,0.7289332151412964,1,0,0,0,0,0,1,1,1
2115,tetracycline (dang boi),S01AD01,0.3013862371444702,0,0,0,0,0,0,1,1,0
2115,tetracycline (dang boi),L01XA01,0.369712769985199,1,0,0,0,0,1,10,1,0
2115,tetracycline (dang boi),A06AX04,0.3791913092136383,0,0,0,0,0,0,2,1,0
2115,tetracycline (dang boi),V09GA01,0.3197323679924011,0,0,0,0,0,0,1,0,0
2116,gntmc,D06AX07,0.40411317348480225,0,0,0,0,0,0,1,1,1
2116,gntmc,A08AA01,0.3832952082157135,0,0,0,0,0,0,8,1,0
2116,gntmc,J01EA01,0.3386783003807068,0,0,0,0,0,2,5,1,0
2116,gntmc,N07BB51,0.39371153712272644,0,0,0,0,0,0,3,1,0
2116,gntmc,L01XK01,0.43314963579177856,0,0,0,0,0,1,2,1,0
2117,gara,D06AX07,0.2205333262681961,0,0,0,0,0,0,1,1,1
2117,gara,H01AC03,0.3022843599319458,0,0,0,0,0,0,2,1,0
2117,gara,R05FA02,0.13996656239032745,0,0,0,0,0,0,3,1,0
2117,gara,C10AX13,0.2041480839252472,0,0,0,0,0,0,1,0,0
2117,gara,B01AE05,0.30115222930908203,0,0,0,0,0,1,2,1,0
2118,garamycin,D06AX07,0.7016271948814392,0,1,0,0,0,0,1,1,1
2118,garamycin,H01BB02,0.41170066595077515,0,0,0,0,0,0,11,1,0
2118,garamycin,L01XX24,0.442016065120697,0,0,0,0,0,0,2,1,0
2118,garamycin,N04AA05,0.305021733045578,0,0,0,0,0,0,3,1,0
2118,garamycin,V06AX01,0.296191930770874,0,0,0,0,0,0,1,0,0
2119,slnm,D01AE13,0.370290070772171,0,0,0,0,1,0,2,1,1
2119,slnm,J01AA07,0.34393659234046936,0,0,0,0,0,1,6,1,0
2119,slnm,R03BC01,0.41050517559051514,0,0,0,0,0,0,2,1,0
2119,slnm,N05CA01,0.3384841978549957,0,0,0,0,0,0,1,1,0
2119,slnm,N03AX11,0.4230845272541046,0,0,0,0,0,0,2,1,0
2120,daugoi 1%,D01AE13,0.6266600489616394,0,0,1,0,1,0,2,1,1
2120,daugoi 1%,B01AC09,0.3176358938217163,0,0,0,0,0,0,1,1,0
2120,daugoi 1%,N05AL01,0.37435299158096313,0,0,0,0,0,1,3,1,0
2120,daugoi 1%,D02AB02,0.37373673915863037,0,0,0,0,0,0,1,1,0
2120,daugoi 1%,L04AB06,0.5051827430725098,0,0,0,0,0,0,2,1,0
2121,sels,D01AE13,0.3341434895992279,0,0,0,0,1,0,2,1,1
2121,sels,A11HA05,0.34485363960266113,0,0,0,0,0,0,1,0,0
2121,sels,P01BF01,0.41388148069381714,0,0,0,0,0,0,3,0,0
2121,sels,G03DA04,0.2667290270328522,0,0,0,0,0,1,11,1,0
2121,sels,N06CA01,0.34569016098976135,0,0,0,0,0,0,4,1,0
2122,cl tr,D05AA01,0.48037177324295044,0,0,0,0,0,0,3,1,1
2122,cl tr,G04BE08,0.3978613317012787,1,0,0,0,0,0,6,0,0
2122,cl tr,N07AB01,0.31270962953567505,0,0,0,0,0,0,3,1,0
2122,cl tr,L01XX02,0.340919554233551,0,0,0,0,0,0,8,1,0
2122,cl tr,A10BX02,0.43039852380752563,0,0,0,0,0,0,2,1,0
2123,coal,D05AA01,0.48691797256469727,1,0,0,0,0,0,3,1,1
2123,coal,G03GA05,0.27077436447143555,0,0,0,0,0,0,4,1,0
2123,coal,V03AC01,0.29309481382369995,0,0,0,0,0,1,5,0,0
2123,coal,N06AB04,0.3149201273918152,0,0,0,0,0,0,3,1,0
2123,coal,P01AC01,0.21766526997089386,0,0,0,0,0,0,1,0,0
2124,coal tar,D05AA01,0.5863566398620605,1,1,0,0,0,0,3,1,1
2124,coal tar,N05BA,0.2989976406097412,0,0,0,0,0,0,3,1,0
2124,coal tar,N01AX03,0.33152464032173157,0,0,0,0,0,1,8,1,0
2124,coal tar,A10AB04,0.29454830288887024,0,0,0,0,0,0,2,0,0
2124,coal tar,M02AB04,0.5209426879882812,0,0,0,0,0,0,2,0,0
2125,oxsor,D05BA02,0.40720388293266296,0,0,0,0,0,0,2,1,1
2125,oxsor,L01BB05,0.31227412819862366,0,0,0,0,0,1,4,1,0
2125,oxsor,N05BA04,0.3530576527118683,0,0,0,0,0,1,4,1,0
2125,oxsor,C07AA03,0.43042242527008057,0,0,0,0,0,0,5,1,0
2125,oxsor,N01AF03,0.35713475942611694,0,0,0,0,0,1,4,1,0
2126,psrln,D05BA02,0.4470347464084625,0,0,0,0,0,0,2,1,1
2126,psrln,N06AX11,0.38701966404914856,0,0,0,0,0,0,2,1,0
2126,psrln,N07AA03,0.37035849690437317,0,0,0,0,0,0,2,1,0
2126,psrln,J06AA01,0.4451999366283417,0,0,0,0,0,0,1,1,0
2126,psrln,R06AX13,0.45485129952430725,0,0,0,0,0,0,1,1,0
2127,dung dich boi,D05BA02,0.3357449769973755,0,0,1,0,0,0,2,1,1
2127,dung dich boi,L01XX27,0.2745825946331024,0,0,0,0,0,0,1,1,0
2127,dung dich boi,L01XC18,0.3684723377227783,0,0,0,0,0,0,4,1,0
2127,dung dich boi,L01XX24,0.3493102490901947,0,0,0,0,0,0,2,1,0
2127,dung dich boi,A10BH02,0.29970505833625793,0,0,0,0,0,0,1,0,0
2128,alcoh,V06DC02,0.3450532853603363,1,0,0,0,0,0,2,0,1
2128,alcoh,L04AC14,0.37659910321235657,0,0,0,0,0,0,2,1,0
2128,alcoh,V03AE02,0.24950546026229858,0,0,0,0,1,0,4,0,0
2128,alcoh,P02CA01,0.29880693554878235,0,0,0,0,1,0,4,0,0
2128,alcoh,C03DA04,0.2991979420185089,0,0,0,0,0,1,3,1,0
2129,dextr,V06DC02,0.5906140208244324,1,0,0,0,0,0,2,0,1
2129,dextr,N04BD01,0.3858247995376587,0,0,0,0,0,0,5,1,0
2129,dextr,A16AB04,0.3798953890800476,0,0,0,0,0,0,1,0,0
2129,dextr,J01GB06,0.34682512283325195,0,0,0,0,0,1,3,1,0
2129,dextr,J01DI52,0.26284724473953247,0,0,0,0,0,0,1,1,0
2130,alco,V06DC02,0.32616540789604187,1,0,0,0,0,0,2,0,1
2130,alco,B05BA01,0.33954471349716187,0,0,0,0,0,1,2,1,0
2130,alco,V08CA08,0.2432064712047577,0,0,0,0,0,1,1,0,0
2130,alco,C08DB01,0.3132399022579193,0,0,0,0,0,0,2,1,0
2130,alco,R03DX05,0.33715566992759705,0,0,0,0,0,0,3,1,0
2131,sele,A12CE02,0.42057496309280396,1,0,0,0,0,0,1,0,1
2131,sele,H05BX04,0.23275986313819885,0,0,0,0,0,0,3,1,0
2131,sele,C02KX01,0.33693015575408936,0,0,0,0,0,1,3,1,0
2131,sele,A10AB04,0.2819773256778717,0,0,0,0,0,0,2,0,0
2131,sele,M04AB01,0.2616287171840668,0,0,0,0,0,1,8,1,0
2132,selen,A12CE02,0.6058400869369507,1,1,0,0,0,0,1,0,1
2132,selen,N05AX15,0.3557478189468384,0,0,0,0,0,0,1,1,0
2132,selen,A02AH01,0.3375072479248047,0,0,0,0,0,0,3,1,0
2132,selen,L04AA36,0.3544369637966156,0,0,0,0,0,1,2,1,0
2132,selen,G02AD06,0.44018784165382385,0,0,0,0,0,0,4,1,0
2133,selenium (dich truyen),A12CE02,0.7590591311454773,1,1,0,0,0,0,1,0,1
2133,selenium (dich truyen),R03DA04,0.3896447420120239,0,0,0,0,0,0,5,1,0
2133,selenium (dich truyen),V08AA01,0.3437131643295288,0,0,0,0,0,3,5,0,0
2133,selenium (dich truyen),N01BB02,0.32458165287971497,0,0,0,0,0,0,6,1,0
2133,selenium (dich truyen),L01AC01,0.31863272190093994,0,0,0,0,0,0,2,1,0
2134,pral,V03AB04,0.3634878695011139,1,0,0,0,0,0,4,0,1
2134,pral,V03AF06,0.3476097881793976,0,0,0,0,0,0,1,0,0
2134,pral,L01XE19,0.30828213691711426,0,0,0,0,0,0,1,1,0
2134,pral,S02BA08,0.37500789761543274,0,0,0,0,0,0,2,1,0
2134,pral,L04AC03,0.28939327597618103,0,0,0,0,0,1,4,1,0
2135,pralido,V03AB04,0.5256191492080688,1,1,0,0,0,0,4,0,1
2135,pralido,L01BA04,0.37455201148986816,0,0,0,0,0,0,2,1,0
2135,pralido,V07AB05,0.3644424080848694,0,0,0,0,0,0,1,0,0
2135,pralido,A07DA02,0.3493455648422241,0,0,0,0,0,0,2,1,0
2135,pralido,A11HA04,0.2993634343147278,0,0,0,0,0,0,1,0,0
2136,prldx,V03AB04,0.45810067653656006,0,0,0,0,0,0,4,0,1
2136,prldx,B05BA02,0.37700390815734863,0,0,0,0,1,0,2,1,0
2136,prldx,N05AE04,0.3707360625267029,0,0,0,0,0,1,7,1,0
2136,prldx,N04BD03,0.3240831792354584,0,0,0,0,0,0,1,1,0
2136,prldx,P02CF01,0.4051738977432251,0,0,0,0,0,0,2,0,0
2137,prtmn,V03AB14,0.3675061762332916,0,0,0,0,0,0,5,0,1
2137,prtmn,V06DC02,0.3596705198287964,0,0,0,0,0,0,2,0,0
2137,prtmn,B02AA01,0.3408087193965912,0,0,0,0,0,0,4,1,0
2137,prtmn,C01BA02,0.3932347595691681,0,0,0,0,0,0,6,1,0
2137,prtmn,A03AB08,0.36058762669563293,0,0,0,0,0,0,3,1,0
2138,prota,V03AB14,0.32331761717796326,1,0,0,0,0,0,5,0,1
2138,prota,P01BB01,0.3498988151550293,0,0,0,0,0,1,2,0,0
2138,prota,C01BA01,0.3445773124694824,0,0,0,0,0,0,8,1,0
2138,prota,A07AA01,0.34209585189819336,0,0,0,0,0,0,2,1,0
2138,prota,N01AX10,0.3912592828273773,0,0,0,0,0,0,5,1,0
2139,protamine,V03AB14,0.7455520033836365,1,1,0,0,0,0,5,0,1
2139,protamine,B05XA02,0.41758492588996887,0,0,0,0,0,0,10,0,0
2139,protamine,A04AA05,0.5295751094818115,0,0,0,0,0,0,3,1,0
2139,protamine,H05BX04,0.20733259618282318,0,0,0,0,0,0,3,1,0
2139,protamine,A10BX06,0.25528761744499207,0,0,0,0,0,0,1,0,0
2140,than,A07BA01,0.4894040524959564,1,0,0,0,0,0,2,1,1
2140,than,C03BA08,0.25616276264190674,0,0,0,0,0,1,3,1,0
2140,than,G04BE08,0.3348483443260193,0,0,0,0,0,0,6,0,0
2140,than,N02AA01,0.30608323216438293,0,0,0,0,0,0,7,1,0
2140,than,N07BC51,0.18594296276569366,0,0,0,0,0,0,2,1,0
2141,than hoat,A07BA01,0.5418825745582581,1,1,0,0,0,0,2,1,1
2141,than hoat,L01AD02,0.3682684302330017,0,0,0,0,0,0,4,1,0
2141,than hoat,D07AC04,0.25835075974464417,0,0,0,0,0,0,2,1,0
2141,than hoat,G03AD02,0.28688502311706543,0,0,0,0,0,0,3,1,0
2141,than hoat,N05AA01,0.3337399959564209,0,0,0,0,0,1,3,1,0
2142,ctvtd,A07BA01,0.41513729095458984,0,0,0,0,0,0,2,1,1
2142,ctvtd,L01XX32,0.34362831711769104,0,0,0,0,0,0,2,1,0
2142,ctvtd,L02AE03,0.2890518605709076,0,0,0,0,0,0,7,1,0
2142,ctvtd,N05AH04,0.2417062371969223,0,0,0,0,0,1,2,1,0
2142,ctvtd,A07AA01,0.24021773040294647,0,0,0,0,0,0,2,1,0
2143,methylthioninium,V03AB17,0.6257981061935425,0,1,0,0,0,1,4,0,1
2143,methylthioninium,B05XA03,0.408523827791214,0,0,0,0,0,0,4,0,0
2143,methylthioninium,A10AB01,0.45447829365730286,0,0,0,0,0,0,3,0,0
2143,methylthioninium,P02BX06,0.49589428305625916,0,0,0,0,0,0,1,0,0
2143,methylthioninium,N05CA01,0.3023946285247803,0,0,0,0,0,0,1,1,0
2144,mthyl,V03AB17,0.4725694954395294,0,0,0,0,0,1,4,0,1
2144,mthyl,N04BX02,0.41673436760902405,0,0,0,0,0,2,3,1,0
2144,mthyl,R06AA09,0.47428736090660095,0,0,0,0,0,0,3,1,0
2144,mthyl,M01AB05,0.4510912597179413,0,0,0,0,0,2,9,1,0
2144,mthyl,H01BB02,0.535630464553833,0,0,0,0,0,0,11,1,0
2145,methylene blue,V03AB17,0.6484363675117493,1,1,0,0,0,1,4,0,1
2145,methylene blue,H01AA05,0.36577340960502625,0,0,0,0,0,0,1,1,0
2145,methylene blue,J01AA08,0.2955760657787323,0,0,0,0,0,1,4,1,0
2145,methylene blue,N06AX11,0.3323724567890167,0,0,0,0,0,0,2,1,0
2145,methylene blue,C07AB09,0.2612472176551819,0,0,0,0,0,0,3,1,0
2146,calc,V03AB03,0.3839707374572754,1,0,0,0,0,2,5,0,1
2146,calc,H03BB02,0.18082916736602783,0,0,0,0,0,2,12,1,0
2146,calc,N06BA07,0.30142664909362793,0,0,0,0,0,0,2,1,0
2146,calc,J07AL01,0.40298110246658325,0,0,0,0,0,0,2,1,0
2146,calc,N05AH04,0.277442991733551,0,0,0,0,0,1,2,1,0
2147,calcium edta,V03AB03,0.5877858400344849,1,1,0,0,0,2,5,0,1
2147,calcium edta,N05CD05,0.33317309617996216,0,0,0,0,0,0,4,1,0
2147,calcium edta,N05AX12,0.3844727873802185,0,0,0,0,0,0,1,1,0
2147,calcium edta,N04BD03,0.38763225078582764,0,0,0,0,0,0,1,1,0
2147,calcium edta,M05BX04,0.2665579617023468,0,0,0,0,0,0,3,1,0
2148,calci,V03AB03,0.42103448510169983,1,0,0,0,0,2,5,0,1
2148,calci,R06AX26,0.28545087575912476,0,0,0,0,0,0,1,1,0
2148,calci,B05BA02,0.260444700717926,0,0,0,0,1,0,2,1,0
2148,calci,B03AC07,0.2386898696422577,0,0,0,0,0,0,3,0,0
2148,calci,B01AE06,0.2519949972629547,0,0,0,0,0,0,1,1,0
2149,chem,V03AB20,0.25893568992614746,0,0,0,0,0,0,1,0,1
2149,chem,B05BC01,0.2982731759548187,0,0,0,0,0,1,9,0,0
2149,chem,L04AA31,0.2864760756492615,0,0,0,0,0,1,4,1,0
2149,chem,B01AE06,0.2997950613498688,0,0,0,0,0,0,1,1,0
2149,chem,L01XE06,0.24727386236190796,0,0,0,0,0,0,2,1,0
2150,sccmr,V03AB20,0.35050299763679504,0,0,0,0,0,0,1,0,1
2150,sccmr,C01BA02,0.33216869831085205,0,0,0,0,0,0,6,1,0
2150,sccmr,V09CA02,0.37007465958595276,0,0,0,0,0,0,1,0,0
2150,sccmr,A10BK02,0.4109264314174652,0,0,0,0,0,1,2,0,0
2150,sccmr,B01AC04,0.36065417528152466,0,0,0,0,0,1,7,1,0
2151,chemet,V03AB20,0.3935805857181549,0,1,0,0,0,0,1,0,1
2151,chemet,D07AA02,0.3108721673488617,0,0,0,0,0,0,3,1,0
2151,chemet,A10BD02,0.36837130784988403,0,0,0,0,0,1,3,1,0
2151,chemet,R03CC03,0.36333951354026794,0,0,0,0,0,0,3,1,0
2151,chemet,J05AE08,0.3543374836444855,0,0,0,0,0,1,3,1,0
2152,kttfn,R06AX17,0.4446066617965698,0,0,0,0,0,0,1,1,1
2152,kttfn,V08AB02,0.39281341433525085,0,0,0,0,0,0,2,0,0
2152,kttfn,R05DA04,0.3082217574119568,0,0,0,0,0,0,5,1,0
2152,kttfn,R01AD08,0.38503754138946533,0,0,0,0,0,0,1,1,0
2152,kttfn,G03GA01,0.31499016284942627,0,0,0,0,0,0,4,1,0
2153,zaditor,R06AX17,0.39231520891189575,0,1,0,0,0,0,1,1,1
2153,zaditor,L01XE42,0.39605003595352173,0,0,0,0,0,1,2,1,0
2153,zaditor,N01BA05,0.40944766998291016,0,0,0,0,0,0,1,1,0
2153,zaditor,S01CA05,0.3043152391910553,0,0,0,0,0,0,2,1,0
2153,zaditor,M03AC03,0.4169783294200897,0,0,0,0,0,1,4,1,0
2154,zadi,R06AX17,0.305381178855896,0,0,0,0,0,0,1,1,1
2154,zadi,H01BA01,0.1789875030517578,0,0,0,0,0,0,2,1,0
2154,zadi,N02CA02,0.3401884138584137,0,0,0,0,0,2,3,1,0
2154,zadi,V10XX03,0.19348154962062836,0,0,0,0,0,0,1,0,0
2154,zadi,B01AE04,0.26206475496292114,0,0,0,0,0,0,2,1,0
2155,fluti,R01AD08,0.45495760440826416,1,1,0,0,0,0,1,1,1
2155,fluti,L01XE11,0.25567391514778137,0,0,0,0,0,0,1,1,0
2155,fluti,N06AB04,0.2878846526145935,0,0,0,0,0,0,3,1,0
2155,fluti,J01BA01,0.24401067197322845,0,0,0,0,0,0,3,1,0
2155,fluti,J01MA02,0.3663545250892639,0,0,0,0,0,1,5,1,0
2156,inhalation,R01AD08,0.4221222400665283,0,0,0,1,0,0,1,1,1
2156,inhalation,D01AA08,0.31362640857696533,0,0,0,0,0,1,6,1,0
2156,inhalation,J05AE09,0.2948407232761383,0,0,0,0,0,1,2,1,0
2156,inhalation,B01AC23,0.3642898201942444,0,0,0,0,0,0,3,1,0
2156,inhalation,J07AJ01,0.470694899559021,0,0,0,0,0,1,2,1,0
2157,flonase,R01AD08,0.42632538080215454,0,1,0,0,0,0,1,1,1
2157,flonase,L04AB05,0.4360191822052002,0,0,0,0,0,0,2,1,0
2157,flonase,C03AA03,0.3445916473865509,0,0,0,0,0,1,4,1,0
2157,flonase,J05AX12,0.3653828799724579,0,0,0,0,0,0,3,1,0
2157,flonase,P02BA01,0.24857962131500244,0,0,0,0,0,0,4,0,0
2158,mome,R01AD07,0.35832977294921875,1,1,0,0,0,0,1,1,1
2158,mome,H01BB03,0.22708940505981445,0,0,0,0,0,0,3,1,0
2158,mome,D06AX02,0.3350887894630432,0,0,0,0,0,0,1,1,0
2158,mome,J07AJ02,0.33030104637145996,0,0,0,0,0,0,1,1,0
2158,mome,A06AD03,0.31016191840171814,0,0,0,0,0,1,2,1,0
2159,inhalation,R01AD07,0.4717525541782379,0,0,0,1,0,0,1,1,1
2159,inhalation,C08CA05,0.3063163161277771,0,0,0,0,0,0,5,1,0
2159,inhalation,V03AE01,0.25423532724380493,0,0,0,0,1,1,9,0,0
2159,inhalation,N04AA05,0.3313088119029999,0,0,0,0,0,0,3,1,0
2159,inhalation,L01BB03,0.2919149696826935,0,0,0,0,0,0,3,1,0
2160,mmtsn,R01AD07,0.45385435223579407,0,0,0,0,0,0,1,1,1
2160,mmtsn,B06AA04,0.3791406750679016,0,0,0,0,0,0,1,1,0
2160,mmtsn,A12AA01,0.2632332444190979,0,0,0,0,0,1,1,0,0
2160,mmtsn,R03DA05,0.4051375985145569,0,0,0,0,0,0,4,1,0
2160,mmtsn,A16AB03,0.37502169609069824,0,0,0,0,0,0,1,0,0
2161,ophthalmic,R01AA05,0.3691495656967163,0,0,0,1,0,0,2,1,1
2161,ophthalmic,G04BE03,0.2550370991230011,0,0,0,0,0,1,10,0,0
2161,ophthalmic,B02BD04,0.44178879261016846,0,0,0,0,0,0,1,1,0
2161,ophthalmic,R05CB,0.3454606831073761,0,0,0,0,0,0,3,1,0
2161,ophthalmic,G04BE09,0.28342750668525696,0,0,0,0,0,0,6,0,0
2162,inhalation,R01AA05,0.43690750002861023,0,0,0,1,0,0,2,1,1
2162,inhalation,L01XE08,0.3147297501564026,0,0,0,0,0,0,3,1,0
2162,inhalation,B01AE05,0.3671626150608063,0,0,0,0,0,1,2,1,0
2162,inhalation,C09AA04,0.3859320282936096,0,0,0,0,0,1,3,1,0
2162,inhalation,J05AF01,0.2790393829345703,0,0,0,0,1,0,4,1,0
2163,afri,R01AA05,0.2902836799621582,0,0,0,0,0,0,2,1,1
2163,afri,V09IX01,0.2820831835269928,0,0,0,0,0,0,1,0,0
2163,afri,B05BC01,0.2283301204442978,0,0,0,0,0,1,9,0,0
2163,afri,J01MA07,0.1772276908159256,0,0,0,0,0,2,6,1,0
